Audio_ID,File_Name,Codec,Dataset,System_ID,Label,Trim_Status,Usage,Vocoder_Type,Task,Team,Gender,Category
TFF1,DF_E_2320605,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0042,DF_E_2320675,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_2324307,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2327325,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0045,DF_E_2327883,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_2332845,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0022,DF_E_2333778,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0036,DF_E_2334553,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0005,DF_E_2335311,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2335338,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2335457,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0047,DF_E_2340790,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2344267,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0041,DF_E_2347801,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2347894,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2348272,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_2350585,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0047,DF_E_2352847,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_2352879,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_2356494,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_2359042,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0049,DF_E_2362202,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0004,DF_E_2362747,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
VCC2SM2,DF_E_2364774,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2365288,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2365967,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0004,DF_E_2366740,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_2367079,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_2367687,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_2369164,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
VCC2SM1,DF_E_2369246,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0066,DF_E_2370862,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_2372216,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_2373452,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2374585,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0046,DF_E_2375592,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2376396,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0011,DF_E_2376692,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_2376975,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2377812,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0064,DF_E_2380287,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2381388,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_2384847,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_2387276,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_2388043,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_2388962,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2389990,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_2390064,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2390128,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_2391775,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_2394139,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0008,DF_E_2395222,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_2398627,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_2399040,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2399109,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2399192,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2399269,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_2399517,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0005,DF_E_2399596,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
TGF1,DF_E_2400393,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_2400652,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2403969,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0006,DF_E_2404002,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0048,DF_E_2406262,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2406271,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2406794,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2410374,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2411521,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0004,DF_E_2416142,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0047,DF_E_2416587,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2417079,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2418220,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_2418921,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2419160,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0008,DF_E_2419862,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_2419987,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0005,DF_E_2420026,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_2421108,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0043,DF_E_2421184,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_2422583,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
TGM1,DF_E_2422743,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2423488,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2425852,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0015,DF_E_2427255,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0006,DF_E_2427298,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_2431234,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_2431971,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_2432396,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_2432703,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2434419,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0008,DF_E_2436090,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2437774,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0045,DF_E_2440335,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_2441446,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2442393,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0009,DF_E_2442626,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2442730,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2443236,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0059,DF_E_2444222,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0060,DF_E_2445460,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0041,DF_E_2446402,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_2448740,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0029,DF_E_2449468,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_2449541,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2449975,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0034,DF_E_2451763,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2453529,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2454339,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0019,DF_E_2455941,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2455958,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2459368,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2459870,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_2460683,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2461369,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2463520,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0058,DF_E_2464989,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_2466891,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_2467550,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0011,DF_E_2467944,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2469066,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_2470415,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2470683,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_2470800,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2472025,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2473259,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2473788,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_2474164,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2475780,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0045,DF_E_2476260,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF4,DF_E_2477593,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
SEM2,DF_E_2480123,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2480255,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2481586,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_2482399,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2484422,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2485827,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2486083,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2486379,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_2486923,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_2487064,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
VCC2SM3,DF_E_2487116,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_2489843,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_2490924,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2491765,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0042,DF_E_2492905,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_2493249,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0015,DF_E_2493615,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2494700,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2495119,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2498037,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2498565,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_2500826,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
SEM1,DF_E_2503844,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2505215,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0019,DF_E_2505896,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2507333,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2509998,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2510065,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_2510111,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0020,DF_E_2510569,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0066,DF_E_2513164,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0024,DF_E_2514446,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2514869,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0015,DF_E_2515085,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_2518494,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2518928,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2520574,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_2520693,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2521815,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_2522638,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2526298,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0035,DF_E_2526646,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF3,DF_E_2529880,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2531759,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0009,DF_E_2531767,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF4,DF_E_2533762,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2536315,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2537221,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0011,DF_E_2539116,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_2539385,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0034,DF_E_2540322,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
VCC2SM1,DF_E_2540349,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0037,DF_E_2540702,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2542162,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2543061,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0007,DF_E_2544300,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0048,DF_E_2546575,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2546627,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_2548994,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_2550190,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0027,DF_E_2550213,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2550723,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_2551945,mp3m4a,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2553702,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0007,DF_E_2559141,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2559213,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0016,DF_E_2559354,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0029,DF_E_2559671,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2559897,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0044,DF_E_2561781,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_2562445,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_2562893,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_2564674,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0027,DF_E_2565129,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0031,DF_E_2566375,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0015,DF_E_2566756,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2570690,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_2572307,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2573390,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0028,DF_E_2575280,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2577314,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0041,DF_E_2578045,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0041,DF_E_2578152,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_2578411,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_2579893,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0028,DF_E_2580044,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2582123,mp3m4a,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_2582152,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2583565,mp3m4a,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
LA_0036,DF_E_2587748,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2588022,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2588039,mp3m4a,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2346472,mp3m4a,vcc2020,Task2-team13,0,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,M
TEF2,DF_E_2328654,mp3m4a,vcc2020,Task1-team27,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FF,E
TFM1,DF_E_2422175,mp3m4a,vcc2020,Task2-team28,0,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,F
VCC2TM2,DF_E_2069734,mp3m4a,vcc2018,HUB-N17,0,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-
TGM1,DF_E_2430832,mp3m4a,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FM,G
VCC2TM1,DF_E_2029988,mp3m4a,vcc2018,HUB-N15,0,notrim,eval,traditional_vocoder,HUB,N15,MM,-
TFF1,DF_E_2043576,mp3m4a,vcc2020,Task2-team13,0,notrim,eval,neural_vocoder_autoregressive,Task2,team13,FF,F
TMM1,DF_E_2108518,mp3m4a,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,M
TFM1,DF_E_2402463,mp3m4a,vcc2020,Task2-team05,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,F
VCC2TM2,DF_E_2450186,mp3m4a,vcc2018,HUB-N16,0,notrim,eval,traditional_vocoder,HUB,N16,MM,-
TMM1,DF_E_2033098,mp3m4a,vcc2020,Task2-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,M
LA_0008,DF_E_2000212,mp3m4a,asvspoof,A17,0,notrim,eval,traditional_vocoder,-,-,-,-
TFF1,DF_E_2087219,mp3m4a,vcc2020,Task2-team08,0,notrim,eval,traditional_vocoder,Task2,team08,MF,F
TEF2,DF_E_2120216,mp3m4a,vcc2020,Task1-team09,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,FF,E
VCC2TF2,DF_E_2375489,mp3m4a,vcc2018,SPO-N16,0,notrim,eval,traditional_vocoder,SPO,N16,MF,-
VCC2TF1,DF_E_2182971,mp3m4a,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-
VCC2TF1,DF_E_2156103,mp3m4a,vcc2018,HUB-N09,0,notrim,eval,traditional_vocoder,HUB,N09,MF,-
LA_0001,DF_E_2345925,mp3m4a,asvspoof,A16,0,notrim,eval,waveform_concatenation,-,-,-,-
VCC2TM1,DF_E_2469769,mp3m4a,vcc2018,HUB-N20,0,notrim,eval,traditional_vocoder,HUB,N20,MM,-
LA_0011,DF_E_2470004,mp3m4a,asvspoof,A15,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEF2,DF_E_2004473,mp3m4a,vcc2020,Task1-team03,0,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FF,E
LA_0039,DF_E_2225236,mp3m4a,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0002,DF_E_2122397,mp3m4a,asvspoof,A19,0,notrim,eval,traditional_vocoder,-,-,-,-
TMF1,DF_E_2450716,mp3m4a,vcc2020,Task2-team27,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MF,M
VCC2TM2,DF_E_2408440,mp3m4a,vcc2018,SPO-N06,0,notrim,eval,traditional_vocoder,SPO,N06,FM,-
VCC2TM2,DF_E_2363428,mp3m4a,vcc2018,HUB-N14,0,notrim,eval,traditional_vocoder,HUB,N14,FM,-
TEF1,DF_E_2243757,mp3m4a,vcc2020,Task1-team08,0,notrim,eval,traditional_vocoder,Task1,team08,MF,E
LA_0021,DF_E_2136535,mp3m4a,asvspoof,A11,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0031,DF_E_2369493,mp3m4a,asvspoof,A09,0,trim,hidden,traditional_vocoder,-,-,-,-
TEF2,DF_E_2468039,mp3m4a,vcc2020,Task1-team09,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,MF,E
TEM1,DF_E_2132927,mp3m4a,vcc2020,Task1-team08,0,notrim,eval,traditional_vocoder,Task1,team08,FM,E
VCC2TF2,DF_E_2520924,mp3m4a,vcc2018,HUB-N17,0,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FF,-
LA_0013,DF_E_2171287,mp3m4a,asvspoof,A13,0,trim,hidden,traditional_vocoder,-,-,-,-
LA_0021,DF_E_2150641,mp3m4a,asvspoof,A19,0,notrim,eval,traditional_vocoder,-,-,-,-
TMF1,DF_E_2473714,mp3m4a,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,M
